claimID,employer,likely_gender,likely_asian,likely_hispanic,employercity_county,employerstate,employeroutofstate,employerstatenotcoded,employerzip,employerlatitude,employerlongitude,employercountypop,claim_amount,case_open,case_close,duration,determination,DOLI_reason,recoded_reason_cfc,recoded_reason_cfc2,recoded_reason_cfc3,recoded_reason_lajc,recoded_reason_lajc2,recoded_reason_lajc3,verified_claim,first_response,formal_investigate,wage_order,wage_rec,total_rec
LLVA62724,CLAY TRUCKING,male,FALSE,FALSE,Greensville County,VA,FALSE,FALSE,23847,36.68627,-77.56121,12243,900,2018-07-09,2018-08-17,39,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62725,SOUTHERN GRACE SERVICES LLC,male,FALSE,FALSE,York County,VA,FALSE,FALSE,23612,37.195924,-76.524805,65464,717.6,2018-06-27,2018-09-07,72,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,143.87,FALSE,TRUE,FALSE,0,0
LLVA62726,ADVANCED WINDOW TINT CO/RPM,male,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23230,37.580346,-77.48831,306935,1265,2018-07-09,2018-09-10,63,Undetermined,REASSIGN TO S KENNEDY,Misclassification (refer to other agency),NA,NA,Other,NA,NA,0,FALSE,FALSE,FALSE,0,0
LLVA62727,PITTMANS TREE & LANDSCAPING,male,FALSE,FALSE,Warren County,VA,FALSE,FALSE,22630,38.926615,-78.17499,37575,212.5,2018-06-27,2018-07-24,27,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62728,PARIOT PROFESSIONAL SERVICES,male,FALSE,FALSE,Prince William County,VA,FALSE,FALSE,20181,38.69835,-77.57365,402002,1200,2018-07-06,2018-08-21,46,Undetermined,INSUFFICIENT DOCUMENTATION,Insufficient documentation,NA,NA,Insufficient proof,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA62729,TOWNE PARK VALET,male,FALSE,FALSE,Anne Arundel County,MD,TRUE,FALSE,21401,38.997511,-76.49803,537656,350,2018-06-27,2018-07-27,30,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62730,ACCUFORCE,male,FALSE,FALSE,Scott County,VA,FALSE,FALSE,24244,36.70122,-82.79538,23177,272,2018-07-09,2018-07-18,9,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62731,POTTER'S FIRE LLC,NA,TRUE,FALSE,Fairfax County,VA,FALSE,FALSE,20170,38.977109,-77.38527,1081726,1546.38,2018-06-27,2018-07-05,8,Undetermined,CLOSED FOR REASSIGNMENT,Misclassification (refer to other agency),NA,NA,Other,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA62732,MICHAEL FAUL,NA,TRUE,FALSE,Fairfax County,VA,FALSE,FALSE,20170,38.977109,-77.38527,1081726,0,2018-06-27,2018-07-05,8,Undetermined,CLOSED FOR REASSIGNMENT - RGA,Misclassification (refer to other agency),NA,NA,Other,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62733,DIVERSE PURSUITS MANAGEMENT LLC,male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23462,36.839648,-76.15177,437994,480,2018-07-06,2018-09-10,66,Undetermined,Business is Closed,Business is Closed,NA,NA,Closed Business,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA62734,GCS JANITORIAL SERVICE,male,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,500,2018-06-27,2018-06-27,0,Undetermined,INCOMPLETE CLAIM,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62735,GCS JANITORIAL,male,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,500,2018-06-27,2018-06-27,0,Undetermined,INCOMPLETE CLAIM,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62736,"DEVTECH SYSTEMS, INC",female,FALSE,FALSE,Arlington County,VA,FALSE,FALSE,22209,38.893241,-77.07453,207627,186.8,2018-06-27,2018-06-27,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62737,CHIPOTLE MEXICAN GRILL,female,FALSE,TRUE,Fairfax County,VA,FALSE,FALSE,22033,38.874879,-77.38642,1081726,1060.16,2018-07-09,2018-09-10,63,Undetermined,REASSIGN TO S KENNEDY,Misclassification (refer to other agency),NA,NA,Other,NA,NA,0,FALSE,FALSE,FALSE,0,0
LLVA62738,HOME CARE SERVICES UNLIMITED,female,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23464,36.799284,-76.17767,437994,7522.5,2018-07-06,2018-07-06,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62739,NO BUSINESS NAME GIVEN,male,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,0,2018-06-27,2018-06-27,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62740,TIDE WATER STAFFING,female,FALSE,FALSE,Portsmouth city,VA,FALSE,FALSE,23707,36.835215,-76.3457,95535,210.25,2018-07-09,2018-07-09,0,Undetermined,FEDERAL PROPERTY,Happened out of state,NA,NA,Federal Property / Military Base,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62741,GLOBAL SECURITY ASSOCIATES,male,FALSE,FALSE,Nassau County,NY,TRUE,FALSE,11530,40.725257,-73.64056,1339532,14700,2018-07-02,2018-07-02,0,Undetermined,OVERTIME CLAIM,Overtime Claim,NA,NA,Overtime pay,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62742,GUARDUS SECURITY,male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23452,36.839209,-76.09333,437994,2000,2018-07-09,2018-08-10,32,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62743,TRIWIRE,male,FALSE,FALSE,Stafford County,VA,FALSE,FALSE,22406,38.387261,-77.54676,128961,950.52,2018-07-13,2018-09-20,69,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,812.25,FALSE,TRUE,FALSE,0,0
LLVA62744,"STRATEGIC E-BUSINESS SOLUTIONS, INC.",female,FALSE,FALSE,Montgomery County,MD,TRUE,FALSE,20882,39.229652,-77.1594,971777,1479.16,2018-07-02,2018-07-02,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62747,MS. BETTY'S LITTLE PAWS,female,FALSE,FALSE,Winchester city,VA,FALSE,FALSE,22601,39.179076,-78.16653,26203,700,2018-07-13,2018-07-24,11,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62748,AR GREEN TRANSPORTS,male,FALSE,FALSE,Hampton city,VA,FALSE,FALSE,23663,37.031474,-76.31637,137436,750,2018-07-31,2018-09-27,58,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA62749,COLEMAN'S LANDSCAPING,male,FALSE,FALSE,Wythe County,VA,FALSE,FALSE,24382,36.947446,-81.09439,29235,470,2018-07-09,2018-08-21,43,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA62750,COMMUNITY COUNSELING RESOURCES,female,FALSE,FALSE,Portsmouth city,VA,FALSE,FALSE,23704,36.830748,-76.31369,95535,1584,2018-07-09,2018-09-21,74,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,804,FALSE,TRUE,FALSE,0,0
LLVA62751,"SERVICEMASTER SERVICES, INC.",female,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23220,37.549396,-77.45739,204214,759,2018-07-03,2018-08-21,49,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62753,ADECCO,female,FALSE,FALSE,Martinsville city,VA,FALSE,FALSE,24112,36.696264,-79.86879,13821,120,2018-07-05,2018-08-28,54,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62754,"DENNIS STANLEY DBA WESTLEY ENTERPRISES, LLC",female,FALSE,FALSE,Loudoun County,VA,FALSE,FALSE,20166,39.004276,-77.43442,312311,240,2018-07-05,2018-07-25,20,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,160,TRUE,FALSE,FALSE,0,0
LLVA62755,RUAN TRANSPORTATION,male,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23836,37.343005,-77.34604,316236,0,2018-07-10,2018-07-17,7,Undetermined,Complainant Dropped Claim,Wages found to be paid,NA,NA,Other,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62756,CLOGG BUSTERS,male,FALSE,FALSE,Hampton city,VA,FALSE,FALSE,23669,37.037946,-76.34415,137436,92,2018-07-17,2018-09-14,59,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA62758,BLESSED HEALTHCARE PROFESSIONALS,female,FALSE,FALSE,Prince William County,VA,FALSE,FALSE,22191,38.63275,-77.26786,402002,6365.25,2018-07-06,2018-07-06,0,Undetermined,OVERTIME CLAIM,Overtime Claim,NA,NA,Overtime pay,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62759,VIVIAN'S NAIL SPA LORTON,male,TRUE,FALSE,Fairfax County,VA,FALSE,FALSE,22079,38.695915,-77.20122,1081726,600,2018-07-06,2018-07-06,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62760,S & G MOVERS,NA,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23231,37.482896,-77.36304,306935,420,2018-07-10,2018-07-16,6,Undetermined,AWAITING CLAIMANT'S CALL,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62761,S & G MOVERS LLC,NA,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23231,37.482896,-77.36304,306935,351,2018-07-12,2018-07-20,8,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62762,HARVEST CONSUMER PRODUCTS,male,FALSE,TRUE,Hanover County,VA,FALSE,FALSE,23047,37.855002,-77.47011,99863,980,2018-07-12,2018-07-24,12,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA62763,OISHII DEMO INC,female,TRUE,FALSE,Prince William County,VA,FALSE,FALSE,22192,38.678451,-77.30657,402002,680,2018-07-16,2018-07-23,7,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62764,CAPSTONE LOGISTICS,NA,FALSE,FALSE,Halifax County,VA,FALSE,FALSE,24592,36.701855,-78.92008,36241,1100,2018-07-16,2018-09-25,71,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA62765,CASTIGLIA'S ITALIAN RESTAURANT,male,FALSE,FALSE,Fredericksburg city,VA,FALSE,FALSE,22401,38.301829,-77.47077,24286,769,2018-07-16,2018-07-27,11,Undetermined,CRIMINAL CHARGE,Already in legal process,NA,NA,Criminal issue,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62766,COMMUNICATIONS EXPRESS,male,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22151,38.803813,-77.20821,1081726,3523.7,2018-07-20,2018-08-03,14,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,3523.7,FALSE,TRUE,FALSE,0,0
LLVA62767,GENESIS PERFORMANCE GROUP,female,FALSE,FALSE,Anne Arundel County,MD,TRUE,FALSE,21113,39.079902,-76.70867,537656,2312.4,2018-07-11,2018-07-11,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62768,SUPER 8 MOTEL,NA,FALSE,FALSE,Wythe County,VA,FALSE,FALSE,24360,36.933981,-80.92897,29235,146.25,2018-07-19,2018-09-13,56,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,66.23,FALSE,TRUE,FALSE,0,0
LLVA62769,SPRING ARBOR,female,FALSE,FALSE,Williamsburg city,VA,FALSE,FALSE,23185,37.256301,-76.70024,14068,80,2018-07-16,2018-07-30,14,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,80,TRUE,FALSE,FALSE,0,0
LLVA62770,LECKNER NISSAN OF SPRINGFIELD,male,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22150,38.778243,-77.18562,1081726,14000,2018-07-31,2018-07-31,0,Undetermined,INSUFFICIENT DOCUMENTATION,Insufficient documentation,NA,NA,Insufficient proof,NA,NA,0,FALSE,FALSE,FALSE,0,0
LLVA62771,THE LAST ALARM,male,FALSE,FALSE,Charlotte County,VA,FALSE,FALSE,23923,37.074876,-78.63263,12586,6120,2018-07-16,2018-08-03,18,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62772,RCS TRUCKING,NA,FALSE,FALSE,Fauquier County,VA,FALSE,FALSE,22712,38.5593,-77.75728,65203,595.5,2018-07-25,2018-08-15,21,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,159.5,TRUE,FALSE,FALSE,0,0
LLVA62773,KIDS LANGUAGE ART,NA,TRUE,FALSE,Fairfax County,VA,FALSE,FALSE,22101,38.93276,-77.1677,1081726,25,2018-07-11,2018-07-11,0,Undetermined,SELF-EMPLOYED,Unclear Employment Status,NA,NA,Employee status,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62774,"ARK SOLUTIONS, INC",male,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,20191,38.934709,-77.3469,1081726,9974.24,2018-07-11,2018-07-11,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62777,HONEY GROVE LEARNING ACADEMY,female,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23455,36.889797,-76.1426,437994,720,2018-07-13,2018-09-20,69,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,675.2,FALSE,TRUE,FALSE,0,0
LLVA62782,DMT LLC,male,FALSE,FALSE,Bedford County,VA,FALSE,FALSE,24551,37.366744,-79.29977,68676,6369.24,2018-07-16,2018-08-06,21,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,11146.17,FALSE,TRUE,FALSE,0,0
LLVA62783,C & E TRUCKING OF GOOCHLAND,male,FALSE,FALSE,Goochland County,VA,FALSE,FALSE,23063,37.69536,-77.99793,21717,1000,2018-07-18,2018-07-18,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62784,SAINT MICHAEL THE ARCHANGEL HIGH SCHOOL,female,FALSE,FALSE,Spotsylvania County,VA,FALSE,FALSE,22407,38.271028,-77.5559,122397,5613,2018-07-18,2018-07-18,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62785,TINY SAINTS CHRISTAIN ACADEMY,male,FALSE,FALSE,Winchester city,VA,FALSE,FALSE,22601,39.179076,-78.16653,26203,679.5,2018-07-23,2018-08-24,32,Undetermined,Business is Closed,Business is Closed,NA,NA,Closed Business,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA62789,"SETTLEMENT SERVICES, LLC",male,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22310,38.782013,-77.12125,1081726,206.25,2018-07-17,2018-07-26,9,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,59.81,TRUE,FALSE,FALSE,0,0
LLVA62790,WALKING IN THE PROMISE,female,FALSE,FALSE,Portsmouth city,VA,FALSE,FALSE,23704,36.830748,-76.31369,95535,409.05,2018-07-24,2018-09-04,42,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62791,SPEEDPRO IMAGING CENTREVILLE,male,FALSE,TRUE,Prince William County,VA,FALSE,FALSE,20109,38.790202,-77.51294,402002,160,2018-07-23,2018-07-24,1,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62792,LEUMASS SECURITY SERVICES,male,FALSE,FALSE,Newport News city,VA,FALSE,FALSE,23606,37.078196,-76.49446,180719,695.24,2018-07-24,2018-10-12,80,Undetermined,INSUFFICIENT DOCUMENTATION,Insufficient documentation,NA,NA,Insufficient proof,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA62793,"HARGROVE, OLIVER & PARKER, INC",female,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23225,37.51918,-77.49851,204214,0,2018-07-18,2018-07-18,0,Undetermined,NO CLAIM AMOUNT,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62794,DYNAX AMERICAN CORPORATION,female,FALSE,FALSE,Roanoke County,VA,FALSE,FALSE,24019,37.341428,-79.95049,92376,386.17,2018-07-26,2018-08-17,22,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62795,GOODWILL STAUNTON OUTLET,female,FALSE,FALSE,Staunton city,VA,FALSE,FALSE,24401,38.146216,-79.07625,23746,200,2018-07-26,2018-10-05,71,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,180,TRUE,FALSE,FALSE,0,0
LLVA62796,B & B INSURANCE ASSOCIATES INC.,female,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22015,38.788646,-77.27888,1081726,3000,2018-07-25,2018-07-25,0,Undetermined,BEYOND 2 YEARS,Over two year limit,NA,NA,Over two year limit,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62797,FIRST CLASS CONTRACTING,male,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23224,37.505147,-77.46101,204214,2423.08,2018-07-25,2018-07-25,0,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62798,DAYS INN BY WYNDHAM MANASSAS BATTLEFIELD,NA,FALSE,TRUE,Prince William County,VA,FALSE,FALSE,20109,38.790202,-77.51294,402002,600,2018-07-25,2018-09-10,47,Undetermined,REASSIGN TO S KENNEDY,Misclassification (refer to other agency),NA,NA,Other,NA,NA,0,FALSE,FALSE,FALSE,0,0
LLVA62799,A NOLAN TRANSPORTATION SERVICE,male,FALSE,TRUE,Chesterfield County,VA,FALSE,FALSE,23113,37.51338,-77.64165,316236,1621.99,2018-07-25,2018-08-10,16,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,1400,TRUE,FALSE,FALSE,0,0
LLVA62800,THE KEMET CENTER,female,FALSE,FALSE,Hampton city,VA,FALSE,FALSE,23669,37.037946,-76.34415,137436,1221,2018-07-25,2018-11-15,113,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,1211.98,FALSE,TRUE,FALSE,0,0
LLVA62801,MERK'S PLACE,male,FALSE,FALSE,Prince Edward County,VA,FALSE,FALSE,23901,37.307946,-78.40144,23368,166.75,2018-07-23,2018-08-30,38,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,167.84,FALSE,TRUE,FALSE,0,0
LLVA62802,COWAN & ASSOCIATES,female,FALSE,FALSE,Arlington County,VA,FALSE,FALSE,22202,38.856795,-77.05628,207627,5495,2018-07-18,2018-07-18,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62803,TRANSITIONAL HOME CARE,female,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23225,37.51918,-77.49851,204214,1092.14,2018-07-31,2018-08-02,2,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62804,LEE HIGH AUTO BODY,male,FALSE,FALSE,Loudoun County,VA,FALSE,FALSE,20166,39.004276,-77.43442,312311,959.15,2018-08-02,2018-09-20,49,Undetermined,CLAIM REASSIGNED,Misclassification (refer to other agency),NA,NA,Other,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62805,MOTIVF CORPORATION,male,FALSE,FALSE,Arlington County,VA,FALSE,FALSE,22202,38.856795,-77.05628,207627,2809.53,2018-07-25,2018-07-25,0,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62806,GENTLE GIANT MOVING COMPANY,male,FALSE,TRUE,Fairfax County,VA,FALSE,FALSE,22079,38.695915,-77.20122,1081726,541,2018-07-30,2018-08-27,28,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62807,TUNE UP PLUS,male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23464,36.799284,-76.17767,437994,431.49,2018-07-30,2018-10-09,71,Undetermined,HIRED LAWYER,Already in legal process,NA,NA,Attorney Involvement,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA62808,PAUL'S BAKERY,female,FALSE,FALSE,Fredericksburg city,VA,FALSE,FALSE,22401,38.301829,-77.47077,24286,154.07,2018-07-25,2018-07-25,0,Undetermined,WRITTEN AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62809,QUICK FUEL,male,FALSE,FALSE,Brunswick County,VA,FALSE,FALSE,23868,36.722176,-77.81269,17434,1340,2018-07-24,2018-08-27,34,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,600,TRUE,FALSE,FALSE,0,0
LLVA62810,ADVANCED GRAPHICS AND INSTALLATIONS,male,FALSE,FALSE,Sullivan County,TN,TRUE,FALSE,37620,36.561341,-82.16869,156823,721,2018-07-26,2018-08-17,22,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62811,INDEPENDENT DELIVERY EXPRESS,male,FALSE,FALSE,Bedford County,VA,FALSE,FALSE,24551,37.366744,-79.29977,68676,2750.05,2018-07-24,2018-08-31,38,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,1750,FALSE,TRUE,FALSE,0,0
LLVA62812,INDEPENDENT DELIVERY EXPRESS,male,FALSE,FALSE,Bedford County,VA,FALSE,FALSE,24551,37.366744,-79.29977,68676,1200,2018-07-26,2018-08-31,36,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62813,BETTER CLEANING SOLUTIONS GROUP,NA,FALSE,TRUE,Fairfax County,VA,FALSE,FALSE,22182,38.922478,-77.2566,1081726,1596,2018-07-25,2018-08-15,21,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62814,PARS TOWING LLC,male,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,20170,38.977109,-77.38527,1081726,600,2018-07-25,2018-07-25,0,Undetermined,WORK PERFORMED IN DC,Happened out of state,NA,NA,Worked outside VA,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62815,FAMILIES IN CARE INTERVENTION SERVICES,female,FALSE,FALSE,Hanover County,VA,FALSE,FALSE,23111,37.605641,-77.31536,99863,3225,2018-07-25,2018-07-25,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62816,INTERIM HEALTH CARE,female,FALSE,FALSE,Albemarle County,VA,FALSE,FALSE,22911,38.07735,-78.42042,98970,7645.78,2018-07-31,2018-07-31,0,Undetermined,OVERTIME CLAIM,Overtime Claim,NA,NA,Overtime pay,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62817,MIDATLANTIC METAL SOLUTIONS,male,FALSE,FALSE,Hampton city,VA,FALSE,FALSE,23661,37.005814,-76.38316,137436,451.87,2018-07-30,2018-09-07,39,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,351.87,FALSE,TRUE,FALSE,0,0
LLVA62818,REPAIR 24,male,FALSE,TRUE,Fauquier County,VA,FALSE,FALSE,20198,38.889848,-77.75907,65203,1092,2018-08-07,2018-10-10,64,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA62819,"GREENWAY SERVICES, INC.",male,FALSE,FALSE,Washington County,VA,FALSE,FALSE,24210,36.728639,-82.00845,54876,485,2018-07-30,2018-09-07,39,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,485,FALSE,TRUE,FALSE,0,0
LLVA62820,CALM SOURCE,NA,FALSE,FALSE,Danville city,VA,FALSE,FALSE,24541,36.581085,-79.45027,43055,3200,2018-08-03,2018-09-24,52,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,3200,FALSE,TRUE,FALSE,0,0
LLVA62821,NCG CARE/NATIONAL COUNSELING GROUP,male,FALSE,FALSE,Roanoke County,VA,FALSE,FALSE,24018,37.229786,-80.02477,92376,0,2018-07-25,2018-07-25,0,Undetermined,WRITTEN AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62822,"TASCET, INC",male,FALSE,FALSE,Dane County,WI,TRUE,FALSE,53703,43.078646,-89.37727,488073,3846.15,2018-07-25,2018-07-25,0,Undetermined,WRITTEN AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62823,CONCENTRIX,NA,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23220,37.549396,-77.45739,204214,479.92,2018-07-30,2018-07-30,0,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA62824,RVA RENOVATIONS,male,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23228,37.621745,-77.48896,306935,3173,2018-07-30,2018-08-03,4,Undetermined,WRITTEN AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
